Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
NCM05,6.825,1,0.059940022,262.4226,OUT049,1,0,1,3964.8390000000004,14,2,0.8760887673568135,9
FDU55,16.2,0,0.035967107000000005,260.3278,OUT049,1,0,1,7549.5062,14,1,1.0006230262656854,9
FDS60,20.85,0,0.032442387999999996,178.36599999999999,OUT035,2,1,1,4673.916,9,1,0.9215679677009089,6
FDZ32,7.785,2,0.037112284,106.4964,OUT013,0,2,1,1577.9460000000001,26,1,1.0,1
FDP12,9.8,2,0.045358609,36.1874,OUT045,2,1,1,423.4488,11,1,1.001095898150818,7
NCL31,7.39,1,0.119698523,143.047,OUT027,1,2,3,3578.675,28,2,0.917823687313907,5
FDR32,6.78,2,0.150238656,229.3694,OUT019,2,0,0,228.3694,28,1,2.031496115801651,4
FDL08,10.799999999999999,0,0.049478259000000004,245.4144,OUT027,1,2,3,3675.216,28,1,1.1363659505473829,5
FDY34,10.5,2,0.010998932,164.3842,OUT049,1,0,1,1823.6262,14,1,0.9237238251086635,9
DRG23,8.88,0,0.08366836566666666,154.0682,OUT018,1,2,2,2896.8958,4,0,1.0,3
FDD04,16.0,0,0.08989642,143.4154,OUT013,0,2,1,1985.4156,26,1,1.0267170459852177,1
FDX37,16.2,0,0.063385859,98.17,OUT017,2,1,1,2696.49,6,1,1.0424819588868626,2
FDM09,11.15,2,0.086281593,170.579,OUT018,1,2,2,1358.2320000000002,4,1,0.8782920695134084,3
FDA52,16.2,2,0.128315409,178.137,OUT013,0,2,1,3881.614,26,1,0.9581548465576112,1
NCV41,14.35,1,0.017108186,110.3228,OUT018,1,2,2,552.614,4,2,0.8782920803306117,3
FDB20,7.72,0,0.051970838,79.7986,OUT035,2,1,1,2336.958,9,1,0.8745633904809532,6
FDD28,10.695,0,0.04591141722222222,60.5904,OUT017,2,1,1,410.1328,6,1,1.0,2
FDI38,13.35,2,0.024482432999999998,205.7638,OUT010,2,2,0,621.1914,15,1,1.7363844309739345,0
FDA28,16.1,2,0.047792845,126.1362,OUT035,2,1,1,3271.7412,9,1,0.9583207099624091,6
FDB32,20.599999999999998,0,0.023339367000000003,94.8778,OUT027,1,2,3,4036.7454,28,1,0.8704928780431652,5
NCS54,13.6,1,0.009991273,175.537,OUT035,2,1,1,3705.177,9,2,0.9294568080708786,6
NCA17,20.6,1,0.045675104,150.9392,OUT017,2,1,1,4026.7584,6,2,1.178283739674982,2
FDR14,11.65,0,0.173904193,52.3298,OUT013,0,2,1,269.649,26,1,0.8740008661999157,1
FDS58,9.285,2,0.021039272999999997,160.0578,OUT049,1,0,1,2567.3248,14,1,1.0291920049954713,9
FDU08,10.3,0,0.027426689,97.3042,OUT018,1,2,2,694.4294,4,1,1.0031395511427206,3
FDI60,7.22,2,0.06414186599999999,61.251000000000005,OUT010,2,2,0,126.50200000000001,15,1,1.5560143827654533,0
FDU40,20.85,0,0.037556341,195.3478,OUT018,1,2,2,1937.4779999999998,4,1,0.8782920569125092,3
FDX46,12.299999999999999,2,0.057835325,57.5562,OUT027,1,2,3,2548.0166,28,1,0.9538603525845526,5
FDG41,8.84,2,0.076995176,112.0228,OUT017,2,1,1,1215.7508,6,1,1.0047208986134277,2
FDD14,20.7,0,0.297312685,185.4266,OUT019,2,0,0,368.8532,28,1,1.5315371994109346,4
FDX45,16.75,0,0.104348025,156.263,OUT027,1,2,3,4850.353,28,1,1.0226181778781966,5
NCN30,16.35,1,0.016989991,98.541,OUT035,2,1,1,772.328,9,2,0.929456821826753,6
DRH13,8.575,0,0.023885957000000003,106.62799999999999,OUT046,2,0,1,958.752,16,0,0.9222899297109505,8
NCP30,20.5,1,0.032954044,39.3822,OUT017,2,1,1,314.2576,6,2,1.0047208922229132,2
FDT52,9.695,2,0.047429578,245.8144,OUT046,2,0,1,3430.2016,16,1,0.922289921468217,8
FDS36,8.38,2,0.047152554000000006,110.15700000000001,OUT017,2,1,1,3185.853,6,1,1.0047208963416958,2
FDB03,17.75,2,0.157470693,239.1538,OUT018,1,2,2,4326.3684,4,1,0.8782920681442684,3
FDO09,13.5,2,0.125274674,262.191,OUT046,2,0,1,2366.919,16,1,1.032925117790915,8
FDD28,10.695000000000002,0,0.053038775,59.5904,OUT027,1,2,3,1640.5312,28,1,1.1552415109139338,5
FDF08,14.3,2,0.065339802,89.1856,OUT045,2,1,1,1845.5976,11,1,0.9608976487738301,7
FDB49,8.3,2,0.05046718,97.6384,OUT010,2,2,0,197.0768,15,1,1.597250986699497,0
FDB08,6.055,0,0.02681572833333333,162.3578,OUT035,2,1,1,1604.578,9,1,1.0,6
NCP06,20.7,1,0.039306822000000005,150.7366,OUT049,1,0,1,3325.0052,14,2,0.9310779361396813,9
FDH28,15.85,2,0.11025414300000001,37.3506,OUT045,2,1,1,341.5554,11,1,0.9600767658462048,7
FDU20,19.349999999999998,2,0.037569401,120.7098,OUT019,2,0,0,361.5294,28,1,1.5315371872921253,4
DRB25,12.3,0,0.069852615,107.4938,OUT017,2,1,1,2358.2636,6,0,0.8796766190531553,2
NCM30,19.1,1,0.067676056,40.8796,OUT017,2,1,1,371.5164,6,2,0.9275067625315713,2
FDU57,8.27,2,0.149895348,152.0708,OUT010,2,2,0,451.4124,15,1,1.4641166700864148,0
FDF56,16.7,2,0.20916293600000002,179.1976,OUT019,2,0,0,543.2928,28,1,1.5315372015031063,4
NCT30,9.1,1,0.080277707,47.2718,OUT035,2,1,1,850.8924,9,2,0.8745633877943475,6
FDX15,17.2,0,0.156935553,160.6578,OUT018,1,2,2,1925.4936,4,1,1.0031395357111565,3
FDX58,13.15,0,0.044011225,181.295,OUT017,2,1,1,4028.09,6,1,0.9348909785170542,2
FDQ08,15.7,2,0.031685529,63.1536,OUT010,2,2,0,122.5072,15,1,1.4641166863727273,0
DRL23,18.35,0,0.015291576000000001,106.1938,OUT013,0,2,1,1607.9070000000002,26,0,0.9215224239323174,1
FDA25,16.5,2,0.068112874,104.59899999999999,OUT035,2,1,1,2889.572,9,1,1.0273024364162713,6
FDV09,12.1,0,0.020600553,147.5734,OUT049,1,0,1,3414.8882,14,1,0.8760887582521572,9
FDQ46,7.51,0,0.10423592,111.7544,OUT018,1,2,2,2460.7968,4,1,1.003139539928212,3
FDH41,9.0,0,0.081614376,214.7534,OUT027,1,2,3,5806.4418,28,1,0.9540786337597056,5
FDY20,12.5,2,0.082215187,91.4488,OUT017,2,1,1,1086.5856,6,1,0.927506761150222,2
FDO37,8.06,0,0.021372636,231.7326,OUT035,2,1,1,5313.7498,9,1,1.0370083513110764,6
FDZ55,6.055,0,0.025460232000000003,160.892,OUT045,2,1,1,1917.504,11,1,1.0010958921641993,7
FDS32,17.75,2,0.029510313,141.9838,OUT027,1,2,3,4354.9978,28,1,0.9541219235192707,5
FDV50,14.3,0,0.122761775,124.37299999999999,OUT049,1,0,1,2093.9410000000003,14,1,1.1257009165826357,9
NCV30,20.2,1,0.06606579900000001,61.351000000000006,OUT045,2,1,1,1201.769,11,2,0.9233072942465973,7
FDP16,18.6,0,0.039454924,244.0802,OUT018,1,2,2,3193.8426,4,1,0.9334195282476868,3
FDW39,6.69,2,0.036910398,175.037,OUT046,2,0,1,2117.244,16,1,1.2902167966602294,8
FDN39,19.35,2,0.04861971966666666,169.0816,OUT013,0,2,1,3523.4136,26,1,1.0,1
FDV55,17.75,0,0.055159054000000006,145.6444,OUT049,1,0,1,2467.4548,14,1,1.0006230304927435,9
FDZ20,16.1,0,0.034300475,253.2356,OUT035,2,1,1,5849.7188,9,1,0.9579524733683124,6
FDK02,12.5,0,0.112399145,120.444,OUT049,1,0,1,1438.128,14,1,0.9600687409664231,9
FDK10,5.785,2,0.040523265,177.86599999999999,OUT018,1,2,2,4853.682,4,1,1.0031395403635675,3
NCQ41,14.8,1,0.019559746,193.7794,OUT018,1,2,2,2926.191,4,2,1.177636292048254,3
FDA11,7.75,0,0.043483398,94.3436,OUT017,2,1,1,2363.59,6,1,0.9185640207192138,2
FDN13,18.6,0,0.15236665900000002,98.5358,OUT045,2,1,1,1306.9654,11,1,0.9241603447190371,7
NCA42,6.965,1,0.047784475,158.8604,OUT010,2,2,0,316.9208,15,2,1.9614662256698425,0
NCX30,16.7,1,0.026598474,245.8776,OUT013,0,2,1,4210.5192,26,2,1.023913796971752,1
FDL10,8.394999999999998,0,0.039300964,99.5042,OUT027,1,2,3,1884.8798,28,1,1.1359789281944739,5
FDQ33,13.35,0,0.091348964,150.3708,OUT049,1,0,1,4363.6532,14,1,1.0377507312271617,9
NCE42,21.1,1,0.010602292,235.3958,OUT046,2,0,1,3271.7412,16,2,1.0372044820939055,8
FDH58,12.3,0,0.03168138671428571,116.4834,OUT018,1,2,2,1842.9344,4,1,1.0,3
FDF33,7.97,0,0.021579162000000002,105.9596,OUT045,2,1,1,2049.3324,11,1,1.038241121089918,7
DRK49,14.15,0,0.03593692,41.0138,OUT035,2,1,1,771.6622,9,0,1.0327298025704574,6
NCK19,9.8,1,0.09046564,193.6478,OUT046,2,0,1,3099.9648,16,2,0.929632605778371,8
FDT24,12.349999999999998,2,0.15872563522222224,75.9328,OUT027,1,2,3,3012.0792,28,1,1.0,5
FDI57,19.85,0,0.054245722,196.0768,OUT018,1,2,2,5518.1504,4,1,1.00313953576991,3
NCQ06,13.0,1,0.041621987,253.6014,OUT027,1,2,3,6630.0364,28,2,0.9178236954113557,5
FDB16,8.21,0,0.044888397000000003,87.3198,OUT013,0,2,1,610.5386,26,1,0.9982383405110408,1
FDB57,20.25,2,0.018805105,220.6772,OUT046,2,0,1,2223.772,16,1,0.922289928613703,8
DRD13,15.0,0,0.049279392000000005,65.7168,OUT018,1,2,2,575.2512,4,0,1.0031395290789589,3
FDC41,15.6,0,0.11681595300000001,75.567,OUT013,0,2,1,1684.474,26,1,0.874000867067029,1
FDW59,13.15,0,0.020698674,86.3566,OUT013,0,2,1,1099.2358,26,1,1.0261718344090816,1
FDO49,10.6,2,0.033103556,48.9008,OUT049,1,0,1,708.4112,14,1,1.029430363721461,9
FDO08,11.1,2,0.09000896300000001,164.0526,OUT010,2,2,0,164.4526,15,1,1.6050904969667625,0
NCV06,11.299999999999999,1,0.11675040699999999,195.2478,OUT019,2,0,0,193.7478,28,2,1.9994494451656735,4
NCY06,15.25,1,0.061184804,132.0968,OUT046,2,0,1,3914.9040000000005,16,2,0.9296326024779076,8
FDL03,19.25,2,0.027190917000000002,194.81099999999998,OUT018,1,2,2,2160.521,4,1,1.0411273997792003,3
NCL31,7.39,1,0.12046799400000001,145.14700000000002,OUT049,1,0,1,5296.439,14,2,0.9237238328863058,9
FDU46,10.3,2,0.011189235,86.654,OUT017,2,1,1,2423.512,6,1,0.9348909620359858,2
FDF04,17.5,0,0.013714183000000001,259.2304,OUT017,2,1,1,2841.6344,6,1,1.0333086611501907,2
FDX31,20.349999999999998,2,0.012867462800000002,234.7958,OUT019,2,0,0,467.3916,28,1,1.0,4
FDI24,10.3,0,0.078728915,178.437,OUT035,2,1,1,2822.992,9,1,0.922115520901292,6
FDY28,7.47,2,0.26639671,215.6218,OUT019,2,0,0,641.1654,28,1,2.257300617459079,4
DRN11,7.85,0,0.163902159,143.3444,OUT017,2,1,1,1596.5884,6,0,1.0051717186574542,2
FDB10,10.0,0,0.067312613,234.359,OUT049,1,0,1,3072.667,14,1,1.0441618182688868,9
FDI60,7.22,2,0.03832122,61.851000000000006,OUT046,2,0,1,822.263,16,1,0.9296325972979825,8
FDN15,17.5,0,0.016653022,139.518,OUT027,1,2,3,2936.178,28,1,0.9539364281060773,5
NCE18,10.0,1,0.021421289,248.375,OUT035,2,1,1,7240.575,9,2,1.1416796861683682,6
NCE43,12.5,1,0.102941345,171.2448,OUT027,1,2,3,4602.0096,28,2,0.8704928823164957,5
NCN53,5.175,1,0.030479118,33.2874,OUT018,1,2,2,635.1732,4,2,0.87829206532137,3
NCX41,19.0,1,0.031024167999999998,210.5244,OUT019,2,0,0,1482.0708,28,2,1.7942340152320642,4
FDO52,11.6,2,0.077100381,172.4106,OUT013,0,2,1,1539.9954,26,1,0.9982383510675455,1
FDW45,18.0,0,0.038978526,148.6418,OUT013,0,2,1,2795.6942,26,1,0.9288589910770563,1
FDN45,19.349999999999998,0,0.11753085099999999,222.7088,OUT027,1,2,3,4026.7584,28,1,0.9251308151931302,5
FDD38,16.75,2,0.008238064,101.9674,OUT017,2,1,1,1528.011,6,1,0.9635531878806628,2
FDK27,11.0,0,0.015664228999999998,122.2756,OUT019,2,0,0,121.1756,28,1,1.6148105547338847,4
FDG40,13.65,0,0.039824346000000004,32.8558,OUT046,2,0,1,645.1602,16,1,0.8747287837726553,8
FDA34,11.5,0,0.014883661000000001,174.50799999999998,OUT049,1,0,1,3635.268,14,1,1.0006230253869757,9
FDX48,17.75,2,0.038102203,154.0656,OUT017,2,1,1,1390.1904,6,1,0.8796766163267545,2
FDY37,17.0,2,0.026440214,143.64700000000002,OUT027,1,2,3,2862.94,28,1,0.9251308250011293,5
DRE48,8.43,0,0.017396308,196.0768,OUT018,1,2,2,4138.6128,4,0,1.0416196261070614,3
FDT58,9.0,0,0.086088353,168.7816,OUT049,1,0,1,3355.632,14,1,0.931077934092385,9
FDA19,7.52,0,0.09227213199999999,128.7994,OUT010,2,2,0,128.4994,15,1,1.7356585095346473,0
FDG52,13.65,0,0.065618434,47.6402,OUT035,2,1,1,459.402,9,1,0.9988808332642958,6
FDA32,14.0,0,0.052691046,216.3192,OUT019,2,0,0,215.7192,28,1,1.679257560440957,4
NCM19,12.65,1,0.047333044000000005,113.8202,OUT045,2,1,1,1800.3232,11,2,1.1262328756302,7
NCF42,17.35,1,0.16772251900000001,176.3712,OUT045,2,1,1,1054.6272,11,2,0.8765027679342584,7
FDV23,11.0,0,0.10581675300000001,126.0046,OUT035,2,1,1,871.5322,9,1,1.0245728041288373,6
DRA59,8.27,2,0.214125129,183.9924,OUT010,2,2,0,185.0924,15,0,1.6053341571152298,0
FDA01,15.0,2,0.054114924,58.4904,OUT027,1,2,3,1054.6272,28,1,0.9251308142526075,5
FDX44,9.299999999999999,0,0.042758477,88.4172,OUT027,1,2,3,2051.9956,28,1,0.9178236846841941,5
FDW25,5.175,0,0.037391881,83.2224,OUT035,2,1,1,1789.6704,9,1,0.9294568205104592,6
NCM05,6.825000000000001,1,0.10478432900000001,266.0226,OUT019,2,0,0,528.6452,28,2,1.531537202837877,4
NCJ54,9.895,1,0.060055757,234.2642,OUT035,2,1,1,3717.8272,9,2,1.037008365647931,6
NCK07,10.65,1,0.048885017999999995,166.1526,OUT018,1,2,2,1973.4312,4,2,1.003139545003434,3
NCX05,15.2,1,0.097611115,116.5492,OUT017,2,1,1,810.9444,6,2,0.8796766111762466,2
FDV39,11.3,0,0.007279889,199.3426,OUT046,2,0,1,2372.9112,16,1,1.1239535146186606,8
FDI19,15.1,0,0.050213725375,244.2512,OUT045,2,1,1,3635.268,11,1,1.0,7
FDT12,6.215,2,0.049621701,226.1062,OUT046,2,0,1,4739.8302,16,1,1.0329251120222693,8
FDF12,8.235,0,0.08235926,147.6076,OUT013,0,2,1,3103.9596,26,1,0.9982383498312459,1
NCQ54,17.7,1,0.012481638,168.3474,OUT027,1,2,3,5221.8694,28,2,1.031882244618134,5
FDU10,10.1,2,0.045653999,35.6848,OUT013,0,2,1,633.8416,26,1,0.9982383483735753,1
NCK53,11.6,1,0.037734334,98.1042,OUT018,1,2,2,2678.5134,4,2,0.9620366891601791,3
FDB51,6.92,0,0.038454076000000004,61.5852,OUT046,2,0,1,813.6076,16,1,0.9990697425244086,8
FDT10,16.7,2,0.062395455,57.6562,OUT017,2,1,1,533.3058,6,1,0.9348909874913512,2
NCU53,5.485,1,0.042716235,164.8842,OUT013,0,2,1,2155.1946,26,2,1.035277558456227,1
FDJ40,13.6,2,0.049547993,108.6912,OUT013,0,2,1,2402.2064,26,1,0.9982383552491624,1
NCQ05,11.394999999999998,1,0.037829469,151.0708,OUT019,2,0,0,451.4124,28,2,2.0764270353167706,4
FDV15,10.3,0,0.146172453,103.3648,OUT046,2,0,1,3219.8088,16,1,0.922289918239743,8
FDD41,6.765,2,0.08739577,105.3306,OUT049,1,0,1,836.2448,14,1,1.0006230396394005,9
FDT20,10.5,0,0.041479396,36.8164,OUT045,2,1,1,772.328,11,1,0.9315179162496158,7
FDM44,12.5,0,0.031023835,104.09899999999999,OUT013,0,2,1,309.597,26,1,0.874000864697512,1
FDG21,17.35,2,0.141739650125,150.205,OUT045,2,1,1,5992.2,11,1,1.0,7
DRZ11,8.85,2,0.112893431,123.3388,OUT045,2,1,1,2972.1312,11,0,1.0010958857979748,7
FDC59,16.7,2,0.054851437999999995,64.4168,OUT018,1,2,2,830.9184,4,1,0.962626709131601,3
NCD43,8.85,1,0.016052446,106.7964,OUT045,2,1,1,1367.5532,11,2,0.9605050139038993,7
DRL49,13.15,0,0.09445061800000001,141.4812,OUT010,2,2,0,284.9624,15,0,1.464116671313263,0
NCE07,8.18,1,0.02197698,140.6154,OUT010,2,2,0,425.4462,15,2,1.6047757093707287,0
FDM02,12.5,2,0.074152133,88.6198,OUT017,2,1,1,1395.5168,6,1,0.9348909824424734,2
DRJ49,6.865,0,0.014072399,127.3652,OUT017,2,1,1,1679.1476,6,0,1.1479635736654163,2
FDY25,12.0,0,0.034112832999999995,180.1976,OUT018,1,2,2,3984.1472,4,1,1.146547223128175,3
DRH39,20.7,0,0.0804666275,75.967,OUT019,2,0,0,153.134,28,0,1.0,4
FDB09,16.25,0,0.100493148,123.1046,OUT019,2,0,0,124.5046,28,1,1.5113318035852497,4
FDM38,5.885,2,0.09277130900000001,54.1982,OUT046,2,0,1,999.3658,16,1,0.9990697525929317,8
FDY22,16.5,2,0.159690469,142.4128,OUT035,2,1,1,575.2512,9,1,0.95853999961865,6
FDP48,7.52,2,0.044272226,181.395,OUT017,2,1,1,2563.33,6,1,0.867769159467539,2
NCT05,10.895,1,0.020934413,256.5672,OUT013,0,2,1,4090.6752,26,2,0.9982383591104762,1
NCS06,7.935,1,0.026782272625,263.691,OUT046,2,0,1,788.9730000000001,16,2,1.0,8
FDD47,7.6,2,0.142632186,172.3448,OUT049,1,0,1,4431.5648,14,1,0.8760887615401972,9
FDZ49,11.0,2,0.13341564,218.7798,OUT045,2,1,1,2203.798,11,1,0.9315179259244636,7
FDW59,13.15,0,0.020711996,82.7566,OUT035,2,1,1,1691.132,9,1,1.0268322951312514,6
DRO47,10.195,0,0.112399145,111.686,OUT049,1,0,1,2263.72,14,0,1.0383296101912864,9
FDR46,16.85,0,0.139700397,147.776,OUT045,2,1,1,2490.092,11,1,0.9610435169346033,7
FDY59,8.195,0,0.031377308,93.6462,OUT013,0,2,1,925.462,26,1,1.036341347017824,1
NCU05,11.8,1,0.058855357000000004,79.1618,OUT045,2,1,1,2336.2922,11,2,0.9315179312988208,7
DRJ25,14.6,0,0.151180862,47.5692,OUT018,1,2,2,443.4228,4,0,0.933419535743306,3
FDU28,19.2,2,0.09391835,189.8214,OUT046,2,0,1,942.107,16,1,0.9585610327037039,8
FDL50,12.15,2,0.042378864,125.4046,OUT049,1,0,1,1867.569,14,1,1.0004630865968158,9
FDA43,10.895,0,0.064939211,194.1794,OUT018,1,2,2,2340.9528,4,1,0.8782920726635413,3
FDD08,8.299999999999999,0,0.035183156,37.8506,OUT027,1,2,3,417.4566,28,1,0.8704928738339605,5
FDJ57,7.42,2,0.021661527000000003,187.7582,OUT018,1,2,2,2600.6148,4,1,1.0371328181422441,3
FDC39,7.405,0,0.159165324,207.1296,OUT035,2,1,1,3739.1328,9,1,1.3330283813258343,6
FDQ58,7.315,0,0.01191441711111111,153.734,OUT035,2,1,1,2756.4120000000003,9,1,1.0,6
FDA22,7.435,0,0.084436394,168.6158,OUT035,2,1,1,4512.1266,9,1,1.0359438915610353,6
FDP39,12.65,0,0.069532901,51.8324,OUT049,1,0,1,1090.5804,14,1,0.8760887657682247,9
FDV44,8.365,2,0.039836895,191.6188,OUT035,2,1,1,2094.6068,9,1,0.9988808290243785,6
FDE04,19.75,2,0.018019662,181.56599999999997,OUT035,2,1,1,2876.256,9,1,1.036521773654576,6
NCO30,19.5,1,0.015711807,181.8608,OUT013,0,2,1,4042.7376,26,2,0.9577806773811489,1
FDA44,19.7,0,0.053330653,56.793,OUT045,2,1,1,848.895,11,1,0.9315179293259557,7
FDI16,14.0,2,0.227260689,54.364,OUT010,2,2,0,159.792,15,1,1.604434651556761,0
FDM15,11.8,2,0.057410724,149.5366,OUT035,2,1,1,1813.6392,9,1,1.0275824560235098,6
DRJ13,12.65,0,0.06287841200000001,160.9578,OUT035,2,1,1,4332.3606,9,0,0.9294568210579556,6
FDT48,4.920000000000001,0,0.034537966249999996,196.5084,OUT027,1,2,3,793.6336,28,1,1.0,5
FDH33,12.85,0,0.12172541099999999,45.1428,OUT046,2,0,1,527.3136,16,1,1.027026497862595,8
FDE14,13.65,2,0.031439206000000004,100.07,OUT035,2,1,1,2596.62,9,1,0.9988808336245983,6
FDE26,9.3,0,0.088931701,143.3786,OUT013,0,2,1,3034.0506,26,1,0.8740008675941304,1
FDN08,7.72,2,0.08519502477777778,117.7466,OUT018,1,2,2,1296.3126,4,1,1.0,3
NCO29,11.15,1,0.032387589,164.3526,OUT018,1,2,2,2960.1468,4,2,0.9260469301297031,3
FDK60,16.5,2,0.094010215,95.2068,OUT049,1,0,1,777.6544,14,1,1.1434172365351305,9
FDX40,12.849999999999998,0,0.17332420699999998,39.9164,OUT019,2,0,0,38.6164,28,1,1.6783166258396103,4
FDX15,17.2,0,0.156541861,162.4578,OUT049,1,0,1,2888.2404,14,1,1.0006230376803171,9
FDO28,5.765,0,0.071948252,121.6098,OUT027,1,2,3,482.0392,28,1,1.023094032958762,5
NCL05,19.6,1,0.048092777999999996,44.477,OUT018,1,2,2,432.77,4,2,1.1653086484849513,3
FDT04,17.25,0,0.10725882199999999,40.1822,OUT045,2,1,1,510.6686,11,1,1.144619419990276,7
FDS26,20.35,0,0.089975294,261.6594,OUT017,2,1,1,7588.1226,6,1,0.9348909816714263,2
FDV50,14.3,0,0.123070513,121.17299999999999,OUT018,1,2,2,2093.9410000000003,4,1,1.128531982275388,3
FDG02,7.855000000000002,0,0.019716846,191.9188,OUT019,2,0,0,571.2564,28,1,1.614810611556113,4
FDC28,7.905,0,0.054986919,108.6254,OUT046,2,0,1,1844.9318,16,1,1.1526596856994455,8
FDK21,7.905,0,0.010027885,249.6408,OUT049,1,0,1,3254.4304,14,1,0.9310779136237165,9
NCO42,21.25,1,0.024795057000000002,147.4102,OUT017,2,1,1,3791.0652,6,2,0.9275067803476349,2
FDB46,10.5,2,0.093954022,211.8244,OUT045,2,1,1,3387.5904,11,1,1.0010958906904748,7
NCH54,13.5,1,0.127234249,158.392,OUT019,2,0,0,159.792,28,2,1.5103918544640411,4
FDL26,18.0,0,0.073606829,156.6972,OUT017,2,1,1,4206.5244,6,1,1.042559184590397,2
NCQ30,7.725,1,0.029131242,123.8414,OUT045,2,1,1,487.3656,11,2,0.8765027669452965,7
FDY50,5.8,0,0.130931048,89.9172,OUT035,2,1,1,1516.6924,9,1,1.1416797090517992,6
FDX20,7.365000000000001,0,0.074517508,227.372,OUT019,2,0,0,452.744,28,1,1.6148105918869522,4
FDQ34,10.85,0,0.162211939,107.0622,OUT035,2,1,1,741.0354,9,1,0.9221155233241012,6
FDN39,19.35,2,0.065507999,168.9816,OUT035,2,1,1,2852.2872,9,1,1.347354518889006,6
FDB17,13.15,0,0.036672107,182.5976,OUT046,2,0,1,4165.2448,16,1,0.8747287909174087,8
FDQ31,5.785,2,0.053802405,85.9856,OUT013,0,2,1,1494.0552,26,1,0.9577633306725496,1
FDG59,15.849999999999998,0,0.043025207999999995,37.6164,OUT027,1,2,3,810.9444,28,1,1.0225210205777528,5
FDO56,10.195,2,0.045073782,119.1808,OUT045,2,1,1,468.7232,11,1,0.8765027649776505,7
FDX11,16.0,2,0.106968577,180.5634,OUT045,2,1,1,2726.4509999999996,11,1,1.0010958891295747,7
FDJ32,10.695,0,0.057744249000000004,61.2536,OUT013,0,2,1,673.7896,26,1,1.0360405973154494,1
FDV31,9.8,0,0.10291924322222222,175.237,OUT049,1,0,1,3881.614,14,1,1.0,9
FDB20,7.72,0,0.052086085,76.8986,OUT045,2,1,1,467.3916,11,1,0.8765027628471013,7
FDQ45,9.5,2,0.019114349,182.1608,OUT019,2,0,0,367.5216,28,1,1.999557498494004,4
FDW27,5.86,2,0.151087845,155.1314,OUT049,1,0,1,1551.3139999999999,14,1,1.0298571027043832,9
NCT53,5.4,1,0.048388423,163.0526,OUT017,2,1,1,2302.3364,6,2,1.0661176677232298,2
NCS41,12.849999999999998,1,0.053185208,182.9608,OUT027,1,2,3,1653.8472,28,2,1.0555293700221087,5
DRI47,14.7,0,0.035016091,144.3128,OUT010,2,2,0,431.4384,15,0,1.464116670093216,0
NCJ42,19.75,1,0.01433033,104.2332,OUT045,2,1,1,2153.1972,11,2,0.9154321619462497,7
NCS17,18.6,1,0.08062660099999999,92.5436,OUT049,1,0,1,378.1744,14,2,1.0006230344808795,9
NCO41,12.5,1,0.018887088,98.8384,OUT045,2,1,1,1280.9992,11,2,0.9315179174937508,7
FDC05,13.1,2,0.099343352,198.1768,OUT017,2,1,1,1970.7679999999998,6,1,0.9275067686305439,2
FDX34,6.195,0,0.071971918,121.3098,OUT035,2,1,1,4820.392,9,1,0.9988808273699404,6
FDL10,8.395,0,0.039553606,99.1042,OUT049,1,0,1,2579.3092,14,1,1.143281445974366,9
FDQ58,7.3149999999999995,0,0.01191441711111111,154.534,OUT019,2,0,0,459.402,28,1,1.0,4
FDT56,16.0,2,0.115826834,56.0246,OUT045,2,1,1,695.0952,11,1,0.8765027670635026,7
FDZ28,20.0,2,0.051702257,125.8678,OUT018,1,2,2,763.0068,4,1,0.9624832441681489,3
DRI11,8.26,0,0.03447406,117.0834,OUT045,2,1,1,1612.5676,11,0,0.8765027786111808,7
DRJ49,6.865,0,0.01225857625,129.9652,OUT013,0,2,1,2324.9736,26,0,1.0,1
DRK37,5.0,0,0.04379158,189.053,OUT027,1,2,3,6261.849,28,0,1.282894863853381,5
FDR20,20.0,2,0.02502216833333333,46.4744,OUT010,2,2,0,45.2744,15,1,1.0,0
DRG13,17.25,0,0.037006076,164.7526,OUT027,1,2,3,4111.315,28,0,0.9172786764002747,5
NCN14,19.099999999999998,1,0.09147267,184.6608,OUT027,1,2,3,2756.4120000000003,28,2,0.9538603538711526,5
FDV13,17.35,2,0.027723342,89.6856,OUT018,1,2,2,2109.2544,4,1,1.0031395350856778,3
FDU44,12.150000000000002,2,0.10229590400000001,162.3552,OUT019,2,0,0,487.3656,28,1,1.6148105925411929,4
FDO03,10.395,2,0.037033223,227.9352,OUT018,1,2,2,4809.7392,4,1,1.0316823154117973,3
FDT34,9.3,0,0.174350275,104.4964,OUT046,2,0,1,2419.5172,16,1,0.9585019455488971,8
FDP21,7.42,2,0.025886443,189.1872,OUT017,2,1,1,4727.18,6,1,0.8796766181130818,2
NCI54,15.2,1,0.035031900000000005,110.4912,OUT017,2,1,1,1637.868,6,2,1.0,2
FDE22,9.695,0,0.029567218,160.49200000000002,OUT035,2,1,1,4314.384,9,1,0.874563389640845,6
FDJ57,7.42,2,0.021695673999999998,185.3582,OUT017,2,1,1,3715.164,6,1,1.0387677432489135,2
FDT08,13.65,0,0.049209192,150.005,OUT035,2,1,1,2247.075,9,1,0.9294568213123824,6
NCP54,15.35,1,0.035292855,124.573,OUT018,1,2,2,1601.249,4,2,1.0031395279609114,3
